,LR,Layer1,Layer2,Layer3,Layer4,Fitness,Generation
227,0.01,20.0,10.0,10.0,2.0,116.59615400729432,0.0
228,0.01,20.0,10.0,10.0,10.0,196.40599174338402,0.0
229,0.01,20.0,10.0,10.0,20.0,220.93433424979165,0.0
230,0.01,20.0,10.0,20.0,0.0,238.0205449462698,0.0
231,0.01,20.0,10.0,20.0,2.0,113.85153381109942,0.0
232,0.01,20.0,10.0,20.0,10.0,261.6416800372067,0.0
233,0.01,20.0,10.0,20.0,20.0,261.07024775656544,0.0
234,0.01,20.0,20.0,0.0,0.0,349.8198747286113,0.0
235,0.01,20.0,20.0,2.0,0.0,211.33694741195598,0.0
236,0.01,20.0,20.0,2.0,2.0,201.72223807263796,0.0
237,0.01,20.0,20.0,2.0,10.0,332.00307676994265,0.0
238,0.01,20.0,20.0,2.0,20.0,278.9980305702627,0.0
239,0.01,20.0,20.0,10.0,0.0,208.0371498822441,0.0
240,0.01,20.0,20.0,10.0,2.0,117.56981059262024,0.0
241,0.01,20.0,20.0,10.0,10.0,249.78948284817588,0.0
242,0.01,20.0,20.0,10.0,20.0,245.3920272865733,0.0
243,0.01,20.0,20.0,20.0,0.0,203.35198920652883,0.0
244,0.01,20.0,20.0,20.0,2.0,254.1429336756451,0.0
245,0.01,20.0,20.0,20.0,10.0,209.0194240594928,0.0
246,0.01,20.0,20.0,20.0,20.0,235.48046237067015,0.0
247,0.01,20.0,40.0,0.0,0.0,365.58659514013914,0.0
248,0.01,20.0,40.0,2.0,0.0,229.31288760406215,0.0
249,0.01,20.0,40.0,2.0,2.0,217.39490110724827,0.0
250,0.01,20.0,40.0,2.0,10.0,267.0418954783436,0.0
251,0.01,20.0,40.0,2.0,20.0,123.11653217380545,0.0
252,0.01,20.0,40.0,10.0,0.0,215.96645964505765,0.0
253,0.01,20.0,40.0,10.0,2.0,340.9208614543219,0.0
254,0.01,20.0,40.0,10.0,10.0,256.6511902026091,0.0
255,0.01,20.0,40.0,10.0,20.0,240.26823991781063,0.0
256,0.01,20.0,40.0,20.0,0.0,154.42671353848434,0.0
257,0.01,20.0,40.0,20.0,2.0,221.61597294054988,0.0
258,0.01,20.0,40.0,20.0,10.0,120.9232464241669,0.0
259,0.01,20.0,40.0,20.0,20.0,251.03958588384108,0.0
260,0.01,40.0,2.0,0.0,0.0,354.91445603789117,0.0
261,0.01,40.0,2.0,2.0,0.0,220.8466291048444,0.0
262,0.01,40.0,2.0,2.0,2.0,208.343127288228,0.0
263,0.01,40.0,2.0,2.0,10.0,295.75457845562414,0.0
264,0.01,40.0,2.0,2.0,20.0,254.17124954820798,0.0
265,0.01,40.0,2.0,10.0,0.0,280.6020477427996,0.0
266,0.01,40.0,2.0,10.0,2.0,252.099651631524,0.0
267,0.01,40.0,2.0,10.0,10.0,279.2516319895036,0.0
268,0.01,40.0,2.0,10.0,20.0,116.39609446365513,0.0
269,0.01,40.0,2.0,20.0,0.0,109.06413936361795,0.0
270,0.01,40.0,2.0,20.0,2.0,253.18311550817086,0.0
271,0.01,40.0,2.0,20.0,10.0,209.34870409474942,0.0
272,0.01,40.0,2.0,20.0,20.0,255.69663684442088,0.0
273,0.01,40.0,10.0,0.0,0.0,321.1036860236396,0.0
274,0.01,40.0,10.0,2.0,0.0,254.48681049500874,0.0
275,0.01,40.0,10.0,2.0,2.0,116.41252797423327,0.0
276,0.01,40.0,10.0,2.0,10.0,142.1507966747271,0.0
277,0.01,40.0,10.0,2.0,20.0,365.7001107438681,0.0
278,0.01,40.0,10.0,10.0,0.0,208.95539947369582,0.0
279,0.01,40.0,10.0,10.0,2.0,278.7899406088752,0.0
280,0.01,40.0,10.0,10.0,10.0,244.50890319864536,0.0
281,0.01,40.0,10.0,10.0,20.0,244.389409454046,0.0
282,0.01,40.0,10.0,20.0,0.0,114.19451241809885,0.0
283,0.01,40.0,10.0,20.0,2.0,118.22378096399422,0.0
284,0.01,40.0,10.0,20.0,10.0,189.41362380163082,0.0
285,0.01,40.0,10.0,20.0,20.0,220.54042048641617,0.0
286,0.01,40.0,20.0,0.0,0.0,352.69643198404464,0.0
287,0.01,40.0,20.0,2.0,0.0,214.14967531448002,0.0
288,0.01,40.0,20.0,2.0,2.0,253.50845765566086,0.0
289,0.01,40.0,20.0,2.0,10.0,191.90624937946552,0.0
290,0.01,40.0,20.0,2.0,20.0,104.34323598981369,0.0
291,0.01,40.0,20.0,10.0,0.0,213.21747748054096,0.0
292,0.01,40.0,20.0,10.0,2.0,253.1866090871472,0.0
293,0.01,40.0,20.0,10.0,10.0,263.0153664085885,0.0
294,0.01,40.0,20.0,10.0,20.0,233.6037516351696,0.0
295,0.01,40.0,20.0,20.0,0.0,201.0020076669363,0.0
296,0.01,40.0,20.0,20.0,2.0,257.16040683311087,0.0
297,0.01,40.0,20.0,20.0,10.0,175.42556802635474,0.0
298,0.01,40.0,20.0,20.0,20.0,216.1729043429008,0.0
299,0.01,40.0,40.0,0.0,0.0,364.78727572039804,0.0
300,0.01,40.0,40.0,2.0,0.0,185.1733381716177,0.0
301,0.01,40.0,40.0,2.0,2.0,191.85540788167611,0.0
302,0.01,40.0,40.0,2.0,10.0,212.7294855467496,0.0
303,0.01,40.0,40.0,2.0,20.0,267.0115318622034,0.0
304,0.01,40.0,40.0,10.0,0.0,240.5335227234744,0.0
305,0.01,40.0,40.0,10.0,2.0,257.58026711019136,0.0
306,0.01,40.0,40.0,10.0,10.0,116.648590585036,0.0
307,0.01,40.0,40.0,10.0,20.0,250.04737477958156,0.0
308,0.01,40.0,40.0,20.0,0.0,203.5126435247386,0.0
309,0.01,40.0,40.0,20.0,2.0,235.2783354995641,0.0
310,0.01,40.0,40.0,20.0,10.0,170.5796961610002,0.0
311,0.01,40.0,40.0,20.0,20.0,278.9628916638633,0.0
312,0.01,40.0,10.0,0.0,0.0,366.0735827572696,
313,0.01,40.0,20.0,0.0,0.0,317.19397555432687,
314,0.006,22.0,10.0,0.0,0.0,243.61602775326116,
315,0.016,40.0,20.0,0.0,0.0,354.5722948923097,
316,0.01,40.0,40.0,0.0,0.0,348.74459598404803,
317,0.01,40.0,20.0,0.0,0.0,368.9229253460061,
318,0.01,17.0,40.0,9.0,0.0,257.75329279557764,
319,0.01,40.0,20.0,0.0,8.0,359.1598178403542,
320,0.01,40.0,10.0,0.0,0.0,360.4980309302378,
321,0.01,20.0,20.0,0.0,0.0,363.5101405236432,
322,0.016,40.0,10.0,12.0,0.0,257.19168783689247,
323,0.006,20.0,20.0,0.0,0.0,344.6345968235722,
324,0.01,40.0,40.0,0.0,0.0,365.6419225101448,
325,0.01,40.0,40.0,0.0,0.0,349.979284004105,
326,0.01,32.0,40.0,0.0,0.0,263.71658358789205,
327,0.001,40.0,40.0,0.0,0.0,159.0853012023984,
328,0.01,40.0,20.0,0.0,8.0,334.15390662405287,
329,0.01,40.0,20.0,0.0,0.0,256.5968021889039,
330,0.001,40.0,37.0,0.0,8.0,293.18425199617775,
331,0.01,40.0,33.0,0.0,0.0,359.5943639026823,
332,0.01,40.0,20.0,0.0,8.0,300.85637465305774,
333,0.01,40.0,10.0,2.0,20.0,261.72137467810535,
334,0.001,40.0,20.0,0.0,12.0,208.25161525600714,
335,0.001,40.0,10.0,2.0,20.0,229.65393404469754,
336,0.01,40.0,2.0,0.0,0.0,213.95386085642772,
337,0.01,20.0,40.0,0.0,0.0,331.3500961633912,
338,0.01,40.0,37.0,6.0,0.0,380.72205226490985,
339,0.016,20.0,40.0,0.0,0.0,364.05373815782247,
340,0.01,20.0,40.0,0.0,0.0,354.37343587484315,
341,0.016,2.0,2.0,20.0,2.0,212.97559551224717,
342,0.01,20.0,1.0,9.0,0.0,228.54529002923482,
343,0.016,2.0,2.0,15.0,2.0,248.48861314424354,
344,0.01,40.0,10.0,20.0,10.0,153.90161052388368,
345,0.001,20.0,2.0,2.0,10.0,209.41520636951805,
346,0.001,40.0,10.0,20.0,4.0,271.2591526801307,
347,0.001,20.0,2.0,2.0,10.0,190.17646068563477,
348,0.01,20.0,40.0,0.0,0.0,368.9746044323674,
349,0.01,2.0,40.0,0.0,0.0,184.5750736166923,
350,0.011,2.0,40.0,0.0,0.0,313.17711212987996,
351,0.01,2.0,40.0,6.0,0.0,222.59769115569947,
352,0.01,20.0,2.0,0.0,0.0,228.15990329138003,
353,0.01,40.0,20.0,0.0,0.0,352.33350235888395,
354,0.001,20.0,33.0,0.0,0.0,217.33070384906478,
355,0.01,40.0,20.0,3.0,0.0,304.61134508953086,
356,0.01,20.0,40.0,0.0,0.0,362.9346870163789,
357,0.01,2.0,40.0,20.0,0.0,216.91935103636837,
358,0.01,20.0,41.0,18.0,0.0,323.67047336569726,
359,0.01,2.0,40.0,0.0,0.0,318.970333638878,
360,0.01,20.0,20.0,0.0,0.0,351.6089211612628,
361,0.01,20.0,20.0,0.0,0.0,350.8598307047647,
362,0.01,22.0,37.0,0.0,0.0,366.3900872649618,
363,0.01,20.0,20.0,0.0,16.0,365.8119601423777,
364,0.01,40.0,20.0,0.0,0.0,342.38692119943573,
365,0.01,20.0,20.0,0.0,0.0,357.9694580781268,
366,0.01,40.0,20.0,9.0,0.0,258.02617940987534,
367,0.01,20.0,20.0,0.0,0.0,356.68140857954677,
368,0.016,40.0,40.0,0.0,0.0,342.8682497286563,
369,0.01,20.0,40.0,0.0,0.0,317.7647947550944,
370,0.001,40.0,40.0,3.0,0.0,220.4958700207881,
371,0.006,20.0,40.0,0.0,0.0,366.0165537445198,
372,0.01,20.0,10.0,0.0,0.0,345.8487944668207,
373,0.01,40.0,20.0,0.0,0.0,336.0757663166894,
374,0.01,27.0,10.0,0.0,0.0,335.92127891176943,
375,0.01,40.0,20.0,15.0,0.0,205.88072285350367,
376,0.01,40.0,20.0,0.0,0.0,362.8285881099863,
377,0.01,20.0,40.0,0.0,0.0,348.96870060817906,
378,0.01,37.0,37.0,0.0,0.0,349.12359542759896,
379,0.006,20.0,40.0,0.0,0.0,363.173329096696,
380,0.01,20.0,20.0,0.0,0.0,347.48287337596184,
381,0.01,40.0,10.0,2.0,20.0,116.6385982814648,
382,0.01,20.0,21.0,0.0,0.0,288.41062512541305,
383,0.01,40.0,10.0,12.0,20.0,257.89393982559466,
384,0.01,20.0,20.0,0.0,0.0,356.34755485788355,
385,0.01,40.0,10.0,2.0,20.0,179.86797798968325,
386,0.01,20.0,20.0,0.0,0.0,350.1974276573709,
387,0.01,40.0,10.0,2.0,12.0,115.18415141968083,
388,0.01,20.0,20.0,0.0,16.0,356.8882386595511,
389,0.01,40.0,40.0,0.0,0.0,339.9993374322329,
390,0.01,37.0,20.0,15.0,16.0,261.90603562161226,
391,0.01,40.0,40.0,9.0,0.0,216.47548805026622,
392,0.01,20.0,20.0,0.0,0.0,358.951511951395,
393,0.01,20.0,20.0,0.0,0.0,306.3057583157582,
394,0.011,20.0,20.0,0.0,0.0,360.37470871461176,
395,0.01,20.0,1.0,0.0,0.0,274.04131682381126,
396,0.01,40.0,40.0,0.0,0.0,317.25217555418453,
397,0.01,22.0,37.0,0.0,0.0,318.49912971968456,
398,0.01,40.0,40.0,9.0,20.0,222.67148546338876,
399,0.01,22.0,37.0,18.0,0.0,254.0850916174441,
400,0.01,20.0,20.0,0.0,0.0,364.9624063434889,
401,0.01,20.0,20.0,0.0,0.0,344.0010855616372,
402,0.01,17.0,20.0,6.0,0.0,228.4900939130909,
403,0.01,27.0,20.0,0.0,0.0,354.59751773007235,
404,0.01,40.0,40.0,0.0,0.0,347.61132199267513,
405,0.01,40.0,20.0,0.0,0.0,301.9293070631253,
406,0.006,40.0,40.0,0.0,12.0,371.8175094958075,
407,0.01,37.0,20.0,0.0,0.0,355.5573354250265,
408,0.01,20.0,20.0,0.0,16.0,348.4068740034495,
409,0.01,40.0,20.0,0.0,0.0,328.6391927840456,
410,0.01,20.0,20.0,15.0,16.0,217.97699356470054,
411,0.01,40.0,20.0,0.0,20.0,340.38647162392414,
412,0.011,20.0,40.0,0.0,0.0,345.7211945711489,
413,0.01,20.0,20.0,0.0,0.0,358.805157830343,
